id,titel,unternehmen,standort,kategorie,vertragsart,arbeitszeit,gehalt_min,gehalt_max,datum_erstellt,beschreibung,bereich,url
5686311357,Customer Development Marketing Consultant (d/f/m),vivenu,Deutschland,"Stellen aus PR, Werbung & Marketing",contract,,,,2026-04-01,"In order to be considered for this role, after clicking ""Apply Now"" above and being redirected, you must fully complete the application process on the follow-up screen. Redefine the future of live entertainment tech Welcome to vivenu, the global leader in event ticketing tech and one of the world’s ",Wirtschaft,https://www.adzuna.de/details/5686311357?utm_medium=api&utm_source=c5693b3d
5516656840,Account Manager m/f/x,Wolt,"Stuttgart, Baden-Württemberg",Unknown,,,,,2025-11-27,"About Wolt At Wolt, we create technology that brings joy, simplicity and earnings to the neighborhoods of the world. In 2014 we started with delivery of restaurant food. Now we’re building the delivery of (almost) everything and you’ll find us in over 500 cities in 30 countries around the world. In ",Wirtschaft,https://www.adzuna.de/details/5516656840?utm_medium=api&utm_source=c5693b3d
5694203993,Working Student (f/m/d) - WalkMe Sales MEE Head of Sales Support,SAP,"Berlin, Deutschland",Unknown,,,,,2026-04-09,"We help the world run better At SAP, we enable you to bring out your best. Our company culture is focused on collaboration and a shared passion to help the world run better. How? We focus every day on building the foundation for tomorrow and creating a workplace that embraces differences, values fle",Wirtschaft,https://www.adzuna.de/details/5694203993?utm_medium=api&utm_source=c5693b3d
5695257741,Working Student (f/m/d) - WalkMe Sales MEE Head of Sales Support,SAP,"Berlin, Deutschland",Unknown,,,,,2026-04-10,"We help the world run better At SAP, we enable you to bring out your best. Our company culture is focused on collaboration and a shared passion to help the world run better. How? We focus every day on building the foundation for tomorrow and creating a workplace that embraces differences, values fle",Wirtschaft,https://www.adzuna.de/details/5695257741?utm_medium=api&utm_source=c5693b3d
5692430515,Working Student (f/m/d) - WalkMe Sales MEE Head of Sales Support,SAP,"Berlin, Deutschland",Unknown,,,,,2026-04-08,"We help the world run better At SAP, we enable you to bring out your best. Our company culture is focused on collaboration and a shared passion to help the world run better. How? We focus every day on building the foundation for tomorrow and creating a workplace that embraces differences, values fle",Wirtschaft,https://www.adzuna.de/details/5692430515?utm_medium=api&utm_source=c5693b3d
5696062567,Account Manager (m/f/x),Wolt,"Leipzig, Leipzig (Kreis)",Unknown,,,,,2026-04-10,"About Wolt At Wolt, we create technology that brings joy, simplicity and earnings to the neighborhoods of the world. In 2014 we started with delivery of restaurant food. Now we’re building the delivery of (almost) everything and you’ll find us in over 500 cities in 30 countries around the world. In ",Wirtschaft,https://www.adzuna.de/details/5696062567?utm_medium=api&utm_source=c5693b3d
5700646758,Digital Solution Advisor (f/m/d) in Presales - Supply Chain Management Integrated Business Planning,SAP,"Walldorf, Rhein-Neckar-Kreis",Unknown,,,,,2026-04-15,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging – but it matters. You'll f",Wirtschaft,https://www.adzuna.de/details/5700646758?utm_medium=api&utm_source=c5693b3d
5703282963,Digital Solution Advisor (f/m/d) in Presales - Supply Chain Management Integrated Business Planning,SAP,"Walldorf, Rhein-Neckar-Kreis",Unknown,,,,,2026-04-18,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging u2013 but it matters. You'",Wirtschaft,https://www.adzuna.de/details/5703282963?utm_medium=api&utm_source=c5693b3d
5702242197,Digital Solution Advisor (f/m/d) in Presales - Supply Chain Management Integrated Business Planning,SAP,"Walldorf, Rhein-Neckar-Kreis",Unknown,,,,,2026-04-17,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging - but it matters. You'll f",Wirtschaft,https://www.adzuna.de/details/5702242197?utm_medium=api&utm_source=c5693b3d
5661008645,Director Product Management TeamViewer One (all genders),TeamViewer GmbH,"Laim, München",Unknown,,,,,2026-03-10,"Director Product Management TeamViewer One (all genders) Drive TeamViewer ONE’s AI-powered AEM vision, lead product strategy and execution, uniting DEX, RMM, UEM and remote support to deliver autonomous endpoint excellence. Driving growth with clarity. TeamViewer provides a leading Digital Workplace",Wirtschaft,https://www.adzuna.de/details/5661008645?utm_medium=api&utm_source=c5693b3d
5661008641,Director Product Management TeamViewer One (all genders),TeamViewer GmbH,"Faurndau, Göppingen",Unknown,,,,,2026-03-10,"Director Product Management TeamViewer One (all genders) Drive TeamViewer ONE’s AI-powered AEM vision, lead product strategy and execution, uniting DEX, RMM, UEM and remote support to deliver autonomous endpoint excellence. Driving growth with clarity. TeamViewer provides a leading Digital Workplace",Wirtschaft,https://www.adzuna.de/details/5661008641?utm_medium=api&utm_source=c5693b3d
5660494232,Director Product Management TeamViewer One (all genders),TeamViewer GmbH,"Vaihingen, Stuttgart",Unknown,,,,,2026-03-10,"Director Product Management TeamViewer One (all genders) Drive TeamViewer ONE’s AI-powered AEM vision, lead product strategy and execution, uniting DEX, RMM, UEM and remote support to deliver autonomous endpoint excellence. Driving growth with clarity. TeamViewer provides a leading Digital Workplace",Wirtschaft,https://www.adzuna.de/details/5660494232?utm_medium=api&utm_source=c5693b3d
5655411510,Manager Strategy Intelligent Cockpit,Harman Becker Automotive Systems Manufacturing Kft,Deutschland,Unknown,,full_time,,,2026-03-05,"A Career at HARMAN As a technology leader that is rapidly on the move, HARMAN is filled with people who are focused on making life better. Innovation, inclusivity and teamwork are a part of our DNA. When you add that to the challenges we take on and solve together, you’ll discover that at HARMAN you",Wirtschaft,https://www.adzuna.de/details/5655411510?utm_medium=api&utm_source=c5693b3d
5687905416,MSP & Marketing Specialist (m/f/d) – EV Charging,Eni Plenitude,Deutschland,"Stellen aus PR, Werbung & Marketing",,,,,2026-04-02,"Description Job title : MSP & Marketing Specialist (m/f/d) – EV Charging Location : Hamburg, Germany (remote) Job reference  : 33222 Contract type : Permanent Language requirements : German (native or C1) and English (C1). Italian is a plus. Plenitude On The Road (POTR) is looking for a motivated MS",Wirtschaft,https://www.adzuna.de/details/5687905416?utm_medium=api&utm_source=c5693b3d
5676521283,Field Application Engineer - Distribution (m/f/d) - REMOTE EMEA,TE Connectivity,Deutschland,Unknown,,,,,2026-03-24,"Field Application Engineer - Distribution (m/f/d) - REMOTE EMEA Posting Start Date: 4/28/26 At TE, you will unleash your potential working with people from diverse backgrounds and industries to create a safer, sustainable and more connected world. Job Description: Job Overview We are seeking an ener",Wirtschaft,https://www.adzuna.de/details/5676521283?utm_medium=api&utm_source=c5693b3d
5708545843,Brand Director (fixed-term contract),LEGO,Deutschland,Unknown,,full_time,,,2026-04-23,"Job Description Take stewardship of one of the world’s most popular brands, inspiring millions of children, families and adults to play, have fun and learn with our exciting, novel and relevant products! This Brand Director position will be responsible for bringing the LEGO stories & experiences to ",Wirtschaft,https://www.adzuna.de/details/5708545843?utm_medium=api&utm_source=c5693b3d
5706271757,Brand Director (fixed-term contract),The LEGO Group,"München, München (Kreis)",Unknown,,,,,2026-04-21,"Job Description Take stewardship of one of the world’s most popular brands, inspiring millions of children, families and adults to play, have fun and learn with our exciting, novel and relevant products! This Brand Director position will be responsible for bringing the LEGO stories & experiences to ",Wirtschaft,https://www.adzuna.de/details/5706271757?utm_medium=api&utm_source=c5693b3d
5686864381,MSP & Marketing Specialist (m/f/d) - EV Charging,Eni,Deutschland,Stellen aus Versorgungsunternehmen,,,,,2026-04-02,Job title : MSP & Marketing Specialist (m/f/d) - EV Charging Location : Germany or Austria (remote) Job reference  : 33222 Contract type : Permanent Language requirements : German (native or C1) and English (C1). Italian is a plus. Plenitude On The Road (POTR) is looking for a motivated MSP & Market,Wirtschaft,https://www.adzuna.de/details/5686864381?utm_medium=api&utm_source=c5693b3d
5711188854,Technical Sales Director DACH & CEE,Tate & Lyle,Deutschland,Unknown,,full_time,,,2026-04-26,"About us: Tate & Lyle is a global provider of distinctive, high-quality ingredients and solutions for the food, beverage and other industries. Listed on the London Stock Exchange, the company was founded in 1921 and is considered a global leader in the production and worldwide marketing of industria",Wirtschaft,https://www.adzuna.de/details/5711188854?utm_medium=api&utm_source=c5693b3d
5709460016,Wirtschaftsinformatiker - Projektmanagement (m/w/d),LOTUS GmbH,"Haiger, Lahn-Dill-Kreis",Unknown,,,,,2026-04-24,"Über uns Als zentraler Servicedienstleister der Joachim Loh Unternehmensgruppe steht LOTUS den Unternehmen Hailo, Hailo Wind Systems, Hailo Digital Hub, Expresso und Meta in den vier Bereichen Finanzwesen, Controlling, Personalmanagement und IT kompetent zur Seite. Wir bieten unseren Kunden Beratung",Wirtschaft,https://www.adzuna.de/details/5709460016?utm_medium=api&utm_source=c5693b3d
5699113924,Wirtschaftsinformatiker - Projektmanagement (m/w/d),Beckhoff Automation GmbH & Co. KG,"Verl, Gütersloh (Kreis)",Unknown,,,,,2026-04-14,Als inhabergeführtes Familienunternehmen realisieren wir seit 1980 innovative Automatisierungssysteme auf der Grundlage PC-basierter Steuerungstechnik. Seit der Gründung ist unser Unternehmen kontinuierlich gewachsen. Heute erwirtschaften wir mit 5.300 Mitarbeitenden (März 2025) und Vertretungen in ,Wirtschaft,https://www.adzuna.de/details/5699113924?utm_medium=api&utm_source=c5693b3d
5704900238,Dualer Student (m/w/d) Wirtschaftsinformatik (B.Sc.) Schwerpunkt Projektmanagement,Ehrhardt + Partner Group,"Aachen, Aachen (Kreis)",Beraterstellen,,,,,2026-04-20,"Mit mehr als 1.600 Kunden zählt die EPG zu den international führenden Anbietern einer umfassenden Supply Chain Execution Suite (EPG ONE) und bietet WMS-, WCS-, WFM-, TMS- und Voice-Lösungen zur Optimierung von Logistikprozessen. Logistik-Consulting, Cloud-Services, Managed Services und Logistik-Sch",Wirtschaft,https://www.adzuna.de/land/ad/5704900238?se=SMpSWuJH8RGrz_gY8KlfVw&utm_medium=api&utm_source=c5693b3d&v=1E8D85025B3CFA010756F1490F5BFB32B61B53FD
5716684718,"Duales Studium der Wirtschaftsinformatik 2026 - Projektmanagement, Ingenieur",REWE digital GmbH,"Kiel, Schleswig-Holstein",Stellen für Hochschulabsolventen,,,,,2026-05-02,"Ort: 24118 Kiel | Vertragsart: Vollzeit, befristet | Job-ID: 929407 Ausbildungsbeginn: 01.09.2026 | geplantes Ausbildungsende: 30.09.2029  Dein Home of IT: REWE digital Wir sind das Zuhause für alle, die sich in der digitalen Welt tummeln. Ein Tech-Team, in dem IT- und Non-IT-Spezialist:innen aus ve",Wirtschaft,https://www.adzuna.de/details/5716684718?utm_medium=api&utm_source=c5693b3d
5470869982,Duales Studium Projektmanagement IT (Wirtschaftsinformatik) - ab Oktober 2026,weisenburger bau gmbH,"Karlsruhe (Kreis), Baden-Württemberg",Unknown,,,,,2025-10-30,Deine Aufgaben du erwirbst an der dualen Hochschule Baden-Württemberg in Karlsruhe in sechs Semestern das theoretische Hintergrundwissen während der Praxisphase lernst du fachliche Geschäftsprozesse und die Projekte der IT kennen und bringst dich mit deinem theoretischen Wissen in die täglichen Aufg,Wirtschaft,https://www.adzuna.de/details/5470869982?utm_medium=api&utm_source=c5693b3d
5705712970,Projektmanager (m/w/d) für (IT-) Prozesse - Mitarbeiterwohnen,Vonovia,"Bochum, Nordrhein-Westfalen",Unknown,,,,,2026-04-21,"Vonovia stellt sich vor: Als Teil des Wohnungskonzerns Vonovia SE gestalten unsere kaufmännischen Teams den Alltag für über eine Million Mieter:innen in rund 540.000 Wohnungen in Deutschland sowie den Arbeitsalltag unserer rund 12.000 Kolleg:innen. Ob in IT, HR, Kundenservice oder Bewirtschaftung – ",Wirtschaft,https://www.adzuna.de/land/ad/5705712970?se=SMpSWuJH8RGrz_gY8KlfVw&utm_medium=api&utm_source=c5693b3d&v=C3E2867F304284C8DCBBB61D84E14956333F148C
5714310704,"Duales Studium 2026 Wirtschaftsinformatik (Bachelor of Arts) - Projektmanagement, Ingenieur",cronos Unternehmensberatung,"Münster, Nordrhein-Westfalen",Stellen für Hochschulabsolventen,,,,,2026-04-30," IT mit Leidenschaft und Leidenschaft für IT Duales Studium 2026 bei cronos: Wirtschaftsinformatik (Bachelor of Arts), Informatikbetriebswirt VWA (all genders) & Fachinformatiker Anwendungsentwicklung (all genders) mit IHK-Abschluss Du suchst nach einer Möglichkeit, deine Begeisterung für Technologi",Wirtschaft,https://www.adzuna.de/details/5714310704?utm_medium=api&utm_source=c5693b3d
5709411506,Projektadministrator für Luftfahrt-Programme (m/w/d) - Befristet für 3 Jahre,Liebherr-Aerospace Lindenberg GmbH,"Lindenberg, Neubrandenburg",Beraterstellen,,,,,2026-04-24,"Die Liebherr-Aerospace Lindenberg GmbH ist einer der führenden europäischen Hersteller von Flugzeugausrüstungen. Die Produkte sind an Bord vieler Großraumflugzeuge, Business-Jets und Hubschrauber im Einsatz. Das Programm umfasst neben Fahrwerken, Flugsteuerungs- und Betätigungssystemen auch Getriebe",Wirtschaft,https://www.adzuna.de/land/ad/5709411506?se=SMpSWuJH8RGrz_gY8KlfVw&utm_medium=api&utm_source=c5693b3d&v=9ED95771668C99146CF9AC63C9A9129329CBA44F
5658023083,Duales Studium Wirtschaftsinformatik (B. Sc.) / Technische Informatik (B. Eng.) - 2026,make IT,"Altendorf, Chemnitz",IT-Stellen,,full_time,,,2026-03-07,"Ein Team, das sich gegenseitig unterstützt und offen kommuniziert Kolleg*innen, die ihr Wissen teilen und ein Umfeld, in dem Du Fragen stellen darfst und in dem Deine Meinung zählt Viel Eigenverantwortung, Raum für eigene Ideen und Projekte, die Du aktiv mitgestalten kannst Führungskräfte, die zuhör",Wirtschaft,https://www.adzuna.de/details/5658023083?utm_medium=api&utm_source=c5693b3d
5712484137,"Duales Studium Wirtschaftsinformatik (B. Sc.) / Technische Informatik (B. Eng.) - 2026 - Projektmanagement, Ingenieur",make IT,"Chemnitz, Chemnitz (Kreis)",Stellen für Hochschulabsolventen,,,,,2026-04-28," Das erwartet Dich: - Ein Team, das sich gegenseitig unterstützt und offen kommuniziert - Kolleg\*innen, die ihr Wissen teilen und ein Umfeld, in dem Du Fragen stellen darfst und in dem Deine Meinung zählt - Viel Eigenverantwortung, Raum für eigene Ideen und Projekte, die Du aktiv mitgestalten kanns",Wirtschaft,https://www.adzuna.de/details/5712484137?utm_medium=api&utm_source=c5693b3d
5710187626,Talentpool – Consultant Projektmanagement (m/w/d)*,Tagueri AG,"Altona-Altstadt, Hamburg",Unknown,,full_time,,,2026-04-25,"Warum zu uns Empower People. Create Success. Bei Tagueri stehen die Mitarbeitenden und das Miteinander im Fokus. Wir brennen für unsere Themen, bringen uns proaktiv ein und geben fachlich und persönlich tagtäglich unser Bestes. Gemeinsam feiern wir unsere kleinen und großen Erfolge, freuen uns aufri",Wirtschaft,https://www.adzuna.de/details/5710187626?utm_medium=api&utm_source=c5693b3d
5695079797,IT-Projektmanager / Integration Specialist (m/w/d) Lernplattformen & Campus-Systeme,Hochschul-IT-Services.nrw KöR,"Bilk, Düsseldorf",IT-Stellen,,full_time,,,2026-04-10,IT-Projektmanager / Integration Specialist (m/w/d) Lernplattformen & Campus-Systeme Standort: Deutschlandweit (Reisen in NRW) | Vertrag: befristet (Option auf Verstetigung) | Arbeitszeit: Vollzeit Gestalte die digitale Hochschullandschaft in NRW aktiv mit HITS.nrw ist der zentrale IT-Dienstleister f,Wirtschaft,https://www.adzuna.de/land/ad/5695079797?se=SMpSWuJH8RGrz_gY8KlfVw&utm_medium=api&utm_source=c5693b3d&v=83114CBFA94FA16050DA8B8297B69E4167703E76
5449051834,Duales Studium Betriebswirtschaftslehre Online (B.A.) (m/w/d),HAW Kiel Hochschule für Angewandte Wissenschaften,"Neumühlen-Dietrichsdorf, Kiel",Unknown,,,,,2025-10-15,"Duales Studium Betriebswirtschaftslehre Online (B.A.) (m/w/d) Unterrichtssprache: Deutsch Immatrikulation: jeweils zum Sommer- und Wintersemester (zulassungsfrei) Deine Zukunft mit einem BWL-Studium Gefragt sind Personen mit betriebswirtschaftlichen Kenntnissen in allen Bereichen, etwa im Management",Wirtschaft,https://www.adzuna.de/details/5449051834?utm_medium=api&utm_source=c5693b3d
5713922953,Werkstudent (m/w/d) Wirtschaftsinformatik,PATHOS Personalmanagement,"Bergheim, Duisburg",Unknown,,,,,2026-04-29,Werkstudent (m/w/d) Wirtschaftsinformatik Einsatzort: Duisburg Für unseren Kunden in Duisburg suchen wir einen Werkstudenten (m/w/d) aus dem Fachbereich Wirtschaftsinformatik - IT-Projektmanagement & Datenmigration. Schwerpunkt: Systemumstellung & Prozessoptimierung Es handelt sich um einen Werkstud,Wirtschaft,https://www.adzuna.de/details/5713922953?utm_medium=api&utm_source=c5693b3d
5709411191,Projektcontroller/-in (m/w/d) für den Fachbereich Finanzen,Wasserverband Eifel-Rur,"Düren, Düren (Kreis)",Unknown,,,,,2026-04-24,"Wasser ist unser Auftrag! Durch eine Kombination von moderner Abwasserreinigung, dem Betrieb von Talsperren zur Stützung der Trink- und Brauchwasserversorgung, Maßnahmen des Hochwasserschutzes sowie der Unterhaltung und naturnaher Weiterentwicklung von Fließgewässern bewirtschaften wir die Gewässer ",Wirtschaft,https://www.adzuna.de/land/ad/5709411191?se=SMpSWuJH8RGrz_gY8KlfVw&utm_medium=api&utm_source=c5693b3d&v=4DC2430DD4FF60BDA438D9E3F683F1337BF3FA7F
5371054481,Senior Projektleiter für Webprojekte (m/w/d) in Dresden,3m5. Webengineers von ITsax.de,"Dresden, Sachsen",IT-Stellen,,full_time,,,2025-08-28,"Als Senior Projektleiter für Webprojekte (m/w/d) bei 3m5. erwarten dich packende Projekte, starkes Teamwork und echte Freiheiten! Bei 3m5. verantwortest du spannende Projekte einer deutschlandweit führenden Internetagentur für namhafte Kunden. Unternehmen wie ZDF, BMW, Ravensburger, Maggi, Puma oder",Wirtschaft,https://www.adzuna.de/details/5371054481?utm_medium=api&utm_source=c5693b3d
5664378618,Projektmanager (m/w/d),SYSTEAM AG,"Ebensfeld, Lichtenfels (Kreis)",Unknown,,,,,2026-03-14,"Die SYSTEAM AG ist Muttergesellschaft verschiedener Tochtergesellschaften und erbringt für diese zentrale Dienstleistungen der allgemeinen Verwaltung. Während unsere Wurzeln im Vertrieb von Druckerlösungen und Zubehör liegen, bauen wir kontinuierlich unsere Marktposition in zukunftsweisenden Segment",Wirtschaft,https://www.adzuna.de/land/ad/5664378618?se=SMpSWuJH8RGrz_gY8KlfVw&utm_medium=api&utm_source=c5693b3d&v=1852B945415A53178D6FC6198FB47A82F598B706
4926961993,Projektmanager Digital Sales und CRM (m/w/d),Workwise GmbH,"Gaildorf, Schwäbisch Hall (Kreis)",Beraterstellen,,full_time,,,2024-11-05,"Über das Unternehmen Die Bott Firmengruppe entwickelt und produziert an drei europäischen Standorten Fahrzeugeinrichtungen, Betriebseinrichtungen und Arbeitsplatzsysteme. Weltweit beliefert bott mit seinen Produkten Kunden in Industrie und Handwerk. Ihr effizientes Arbeiten in Fertigung, Service und",Wirtschaft,https://www.adzuna.de/details/4926961993?utm_medium=api&utm_source=c5693b3d
5597803525,Werkstudent Projektmanagement / Digitalisierung / E-Commerce (m/w/d),Manfred Scherf Holzfachhandel & Co. KG,"Simmerath, Aachen (Kreis)",Stellen aus Logistik & Lagerhaltung,,part_time,,,2026-01-23,"Werkstudent Projektmanagement / Digitalisierung / E-Commerce (m/w/d) Teilzeit in Simmerath Seit mehr als 50 Jahren zählt die Scherf-Firmengruppe zu den beliebtesten Arbeitgebern in der Eifel, dem Landkreis Gießen, dem Westerwald und dem Rheinland. Als modernes und mittelständiges Unternehmen entwick",Wirtschaft,https://www.adzuna.de/details/5597803525?utm_medium=api&utm_source=c5693b3d
5656105727,Projektmanager:in (m/w/d),Fincite GmbH,"Bockenheim, Frankfurt am Main",Unknown,,full_time,,,2026-03-06,"Deine Herausforderungen Budget & Verantwortung – Du übernimmst die volle Verantwortung für die Projektbudgets und stellst sicher, dass Ressourcen effizient eingesetzt werden. Kundenführung – Du bist erster Ansprechpartner für unsere Kunden, führst sie durch laufende Projekte und schaffst Vertrauen d",Wirtschaft,https://www.adzuna.de/details/5656105727?utm_medium=api&utm_source=c5693b3d
5718400471,Duales Studium 2026 – Wirtschaftsinformatik (B.Sc.) M/F/X,Vaillant GmbH,"Süd, Remscheid",IT-Stellen,contract,,17291.0,17291.0,2026-05-04,Salary: 17.291 - 17.291 € per year Requirements: Allgemeine Hochschulreife - idealerweise mit den Leistungskursen Mathematik oder Informatik Talent in der Informationstechnik und Interesse an Betriebswirtschaft und Informatik Begeisterung für die Entwicklung origineller Lösungen Gute Deutsch- und En,Wirtschaft,https://www.adzuna.de/details/5718400471?utm_medium=api&utm_source=c5693b3d
5699637622,IT Workday Consultant Compensation und Benefits (d/m/f/x),Mercedes-Benz Group AG,"Stuttgart, Baden-Württemberg",IT-Stellen,,,,,2026-04-15,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden S",Wirtschaft,https://www.adzuna.de/land/ad/5699637622?se=SMpSWuJH8RGrz_gY8KlfVw&utm_medium=api&utm_source=c5693b3d&v=5D9A0CB976DA92E48FA1AEF0FAE086A3E72A52DB
5718401015,Duales Studium Wirtschaftsinformatik (m/w/d),ALSTOM Transportation Germany GmbH,"Hennigsdorf, Oberhavel (Kreis)",IT-Stellen,contract,,26500.0,33500.0,2026-05-04,"Salary: 26.500 - 33.500 € per year Requirements: Abgeschlossenes Abitur oder Fachabitur Interesse an Wirtschaftsinformatik und den Themen Programmierung, Projektmanagement sowie Datenbanken Fähigkeit, theoretisches Wissen praktisch anzuwenden Selbständige und verantwortungsbewusste Arbeitsweise Team",Wirtschaft,https://www.adzuna.de/details/5718401015?utm_medium=api&utm_source=c5693b3d
5419198049,Consultant (w/m/d) Projektmanagement,Campana & Schott,"Bockenheim, Frankfurt am Main",Beraterstellen,,full_time,,,2025-09-28,"Campana & Schott ist eine internationale Management- und Technologieberatung mit den Schwerpunkten Transformationsvorhaben in den Bereichen Digitalisierung, New Work und Sustainability sowie Geschäftsbereichs- und Organisationstransformation. Bei uns erlebst Du eine Kultur der Menschlichkeit und arb",Wirtschaft,https://www.adzuna.de/details/5419198049?utm_medium=api&utm_source=c5693b3d
5692966784,ERP Inhouse Consultant (m/w/d),Rohrleitungsbau Münster GmbH,"Dorstfeld, Dortmund",Unknown,,full_time,55000.0,75000.0,2026-04-08,"Ihre Aufgaben Wir suchen wir einen ERP Inhouse Consultant (gn), der mit uns die digitalen Prozesse auf das nächste Level hebt. Mit dieser Stelle wächst unser Projektmanagement-Team am Verwaltungssitz Dortmund erneut. In dieser Funktion liegt Ihr Fokus auf der Integration, der Optimierung und dem Use",Wirtschaft,https://www.adzuna.de/details/5692966784?utm_medium=api&utm_source=c5693b3d
5330335503,Betriebswirt (m/w/d) Direktvermittlung,CAMISARAL,"Biberach an der Riß, Biberach (Kreis)",Unknown,,full_time,40000.0,80000.0,2025-07-31,Wir suchen Betriebswirt (m/w/d) Direktvermittlung Ihr Aufgabengebiet: Wareneinkauf und -lagerung veranlassen Organisationspläne in der Personalwirtschaft erstellen und Personaleinsatz und -bedarf bestimmen Aufgaben im Vertrieb wahrnehmen Neukunden akquirieren und Bestandskunden betreuen Finanz- und ,Wirtschaft,https://www.adzuna.de/details/5330335503?utm_medium=api&utm_source=c5693b3d
5449052319,Duales Studium Betriebswirtschaftslehre (für Nicht-Betriebswirt*innen) (M.A.),HAW Kiel Hochschule für Angewandte Wissenschaften,"Neumühlen-Dietrichsdorf, Kiel",Unknown,,,,,2025-10-15,Duales Studium Betriebswirtschaftslehre (für Nicht-Betriebswirt*innen) (M.A.) Unterrichtssprache : Deutsch und Englisch Immatrikulation : jeweils zum Sommer- und Wintersemester (zulassungsbeschränkt) Deine Zukunft mit einem BWL-Studium Gefragt sind Personen mit betriebswirtschaftlichen Kenntnissen i,Wirtschaft,https://www.adzuna.de/details/5449052319?utm_medium=api&utm_source=c5693b3d
5680686974,Referent Regulatorik (m/w/d),Deutscher Sparkassen Verlag,Deutschland,Unknown,,part_time,,,2026-03-27,Wir sind mehr als eine Agentur für mehr als eine Bank. Wir sind der zentrale Partner für Kommunikation und digitale Services in der Sparkassen-Finanzgruppe. Mit mehr als 600 Mitarbeiter:innen vernetzt die S-Com sämtliche Disziplinen der Kommunikation und entwickelt integrierte Lösungen für Sparkasse,Wirtschaft,https://www.adzuna.de/details/5680686974?utm_medium=api&utm_source=c5693b3d
5398141928,IT-Projektmanager:in (m/w/d),Governikus & Co. KG,"Lehe, Bremen",IT-Stellen,,full_time,,,2025-09-14,"Willkommen bei Governikus Bei uns erwarten dich flache Hierarchien, vielseitige berufliche Entwicklungsmöglichkeiten, anspruchsvolle Projekte und eine Menge Gestaltungsfreiheit. Mit unseren Anwendungen und dir in unserem Team machen wir das Leben aller Bürger:innen in Deutschland einfacher – und der",Wirtschaft,https://www.adzuna.de/details/5398141928?utm_medium=api&utm_source=c5693b3d
5716564344,"Consultant (w/m/d) Projektmanagement - Consulting, IT",Campana & Schott,"Hamburg, Deutschland",Technikerstellen,,,,,2026-05-02,"Deine Persönlichkeit. Deine Karriere im Consulting. Campana & Schott ist eine internationale Management- und Technologieberatung mit den Schwerpunkten Transformationsvorhaben in den Bereichen Digitalisierung, New Work und Sustainability sowie Geschäftsbereichs- und Organisationstransformation. Bei u",Wirtschaft,https://www.adzuna.de/details/5716564344?utm_medium=api&utm_source=c5693b3d
5716564337,"Consultant (w/m/d) Projektmanagement - Consulting, IT",Campana & Schott,"München, München (Kreis)",Technikerstellen,,,,,2026-05-02,"Deine Persönlichkeit. Deine Karriere im Consulting. Campana & Schott ist eine internationale Management- und Technologieberatung mit den Schwerpunkten Transformationsvorhaben in den Bereichen Digitalisierung, New Work und Sustainability sowie Geschäftsbereichs- und Organisationstransformation. Bei u",Wirtschaft,https://www.adzuna.de/details/5716564337?utm_medium=api&utm_source=c5693b3d
5716564345,"Consultant (w/m/d) Projektmanagement - Consulting, IT",Campana & Schott,"Frankfurt am Main, Hessen",Technikerstellen,,,,,2026-05-02,"Deine Persönlichkeit. Deine Karriere im Consulting. Campana & Schott ist eine internationale Management- und Technologieberatung mit den Schwerpunkten Transformationsvorhaben in den Bereichen Digitalisierung, New Work und Sustainability sowie Geschäftsbereichs- und Organisationstransformation. Bei u",Wirtschaft,https://www.adzuna.de/details/5716564345?utm_medium=api&utm_source=c5693b3d
5716564334,"Consultant (w/m/d) Projektmanagement - Consulting, IT",Campana & Schott,"Berlin, Deutschland",Technikerstellen,,,,,2026-05-02,"Deine Persönlichkeit. Deine Karriere im Consulting. Campana & Schott ist eine internationale Management- und Technologieberatung mit den Schwerpunkten Transformationsvorhaben in den Bereichen Digitalisierung, New Work und Sustainability sowie Geschäftsbereichs- und Organisationstransformation. Bei u",Wirtschaft,https://www.adzuna.de/details/5716564334?utm_medium=api&utm_source=c5693b3d
5716564338,"Consultant (w/m/d) Projektmanagement - Consulting, IT",Campana & Schott,"Stuttgart, Baden-Württemberg",Technikerstellen,,,,,2026-05-02,"Deine Persönlichkeit. Deine Karriere im Consulting. Campana & Schott ist eine internationale Management- und Technologieberatung mit den Schwerpunkten Transformationsvorhaben in den Bereichen Digitalisierung, New Work und Sustainability sowie Geschäftsbereichs- und Organisationstransformation. Bei u",Wirtschaft,https://www.adzuna.de/details/5716564338?utm_medium=api&utm_source=c5693b3d
